ID	DateTime	User	PC	Activity
SESSION-LOGIN-LOW-2550	22-04-2010 19:51	DTAA/MVV7994	PC-6246	Login Successful
SESSION-LOGOUT-LOW-5274	06-04-2010 14:59	DTAA/ODQ4361	PC-7537	Logout
SESSION-LOGIN-LOW-8334	01-05-2010 00:29	DTAA/YMI9044	PC-5164	Login Successful
SESSION-LOGIN-LOW-9825	15-04-2010 13:47	DTAA/YVH7263	PC-6246	Login Successful
SESSION-PASSWORD-MEDIUM-6334	10-04-2010 07:04	DTAA/IEN9832	PC-8826	Password Changed
SESSION-EMAIL-LOW-3669	04-04-2010 21:36	DTAA/OGZ7278	PC-1781	Email Sent
SESSION-LOGIN-LOW-2506	02-04-2010 19:19	DTAA/MDT8312	PC-9556	Login Successful
SESSION-PASSWORD-MEDIUM-9093	11-04-2010 23:28	DTAA/MDC5734	PC-1669	Password Changed
SESSION-EMAIL-LOW-4300	07-04-2010 05:43	DTAA/ELP5990	PC-6706	Email Sent
SESSION-LOGOUT-LOW-5172	04-04-2010 04:56	DTAA/VSC6934	PC-5860	Logout
SESSION-EMAIL-LOW-5202	04-04-2010 23:40	DTAA/PUV1595	PC-7638	Email Sent
SESSION-LOGOUT-LOW-2228	23-04-2010 15:56	DTAA/OGZ7278	PC-9200	Logout
SESSION-LOGOUT-LOW-2593	23-04-2010 03:02	DTAA/ELP5990	PC-8074	Logout
SESSION-EMAIL-LOW-8353	03-04-2010 00:20	DTAA/YVH7263	PC-9577	Email Sent
SESSION-EMAIL-LOW-1657	15-04-2010 21:43	DTAA/VLN8678	PC-1781	Email Sent
SESSION-PASSWORD-MEDIUM-9592	02-04-2010 17:25	DTAA/PEV5758	PC-2459	Password Changed
SESSION-LOGIN-LOW-6509	27-04-2010 14:53	DTAA/VLN8678	PC-5543	Login Successful
SESSION-FILE-LOW-5625	09-04-2010 18:15	DTAA/LKF4396	PC-3025	File Opened
SESSION-LOGOUT-LOW-7325	18-04-2010 05:53	DTAA/PUV1595	PC-5430	Logout
SESSION-FILE-LOW-9542	30-04-2010 06:02	DTAA/DFF5013	PC-6246	File Opened
SESSION-LOGOUT-LOW-1703	16-04-2010 15:05	DTAA/RXQ5807	PC-7026	Logout
SESSION-EMAIL-LOW-5753	05-04-2010 20:27	DTAA/FLJ2242	PC-4900	Email Sent
SESSION-FILE-LOW-4981	27-04-2010 19:52	DTAA/ODQ4361	PC-9496	File Opened
SESSION-LOGOUT-LOW-2759	18-04-2010 21:18	DTAA/IEN9832	PC-6706	Logout
SESSION-EMAIL-LOW-1346	05-04-2010 23:53	DTAA/OGL4599	PC-3090	Email Sent
SESSION-DATA-HIGH-9179	29-04-2010 07:18	DTAA/MDT8312	PC-1669	Data Exfiltration Attempt
SESSION-MULTIPLE-MEDIUM-5617	03-04-2010 13:26	DTAA/WZX7758	PC-9090	Multiple Failed Login Attempts
SESSION-LOGIN-LOW-6269	27-04-2010 04:53	DTAA/FLJ2242	PC-5221	Login Successful
SESSION-FILE-LOW-7237	19-04-2010 23:38	DTAA/FLJ2242	PC-9200	File Opened
SESSION-LOGIN-LOW-9800	22-04-2010 07:29	DTAA/UAZ9086	PC-3802	Login Successful
SESSION-FILE-LOW-8358	21-04-2010 20:00	DTAA/PYC2207	PC-3802	File Opened
SESSION-LOGOUT-LOW-1890	17-04-2010 22:21	DTAA/UAZ9086	PC-1781	Logout
SESSION-LOGOUT-LOW-3229	10-04-2010 13:54	DTAA/IUR1741	PC-3944	Logout
SESSION-LOGOUT-LOW-6284	29-04-2010 03:38	DTAA/DGX1939	PC-4096	Logout
SESSION-FILE-LOW-4079	16-04-2010 12:26	DTAA/PUV1595	PC-7026	File Opened
SESSION-LOGIN-LOW-8907	12-04-2010 19:10	DTAA/OMQ6976	PC-6870	Login Successful
SESSION-FILE-LOW-6121	02-04-2010 19:59	DTAA/EHR5221	PC-4900	File Opened
SESSION-LOGIN-LOW-8402	11-04-2010 13:35	DTAA/OGZ7278	PC-1669	Login Successful
SESSION-LOGIN-LOW-8573	20-04-2010 04:01	DTAA/MDC5734	PC-3914	Login Successful
SESSION-LOGOUT-LOW-4208	04-04-2010 14:16	DTAA/DFF5013	PC-7741	Logout
SESSION-LOGOUT-LOW-2642	09-04-2010 20:57	DTAA/FTL9380	PC-7557	Logout
SESSION-PASSWORD-MEDIUM-1780	19-04-2010 01:18	DTAA/RKF2943	PC-1312	Password Changed
SESSION-PASSWORD-MEDIUM-3191	18-04-2010 09:06	DTAA/SPF8256	PC-3090	Password Changed
SESSION-EMAIL-LOW-1514	09-04-2010 21:40	DTAA/MCU7598	PC-4240	Email Sent
SESSION-MALWARE-HIGH-8226	19-04-2010 19:13	DTAA/VSC6934	PC-9090	Malware Execution Attempt
SESSION-LOGIN-LOW-1882	02-04-2010 12:34	DTAA/UAZ9086	PC-6706	Login Successful
SESSION-EMAIL-LOW-8275	06-04-2010 00:15	DTAA/MDT8312	PC-5164	Email Sent
SESSION-FILE-LOW-1615	06-04-2010 19:10	DTAA/DNA1335	PC-4450	File Opened
SESSION-FILE-LOW-1113	19-04-2010 18:39	DTAA/ELP5990	PC-2770	File Opened
SESSION-PASSWORD-MEDIUM-9348	23-04-2010 05:05	DTAA/WLN8711	PC-3944	Password Changed
SESSION-LOGIN-LOW-6385	24-04-2010 01:49	DTAA/OGZ7278	PC-9577	Login Successful
SESSION-LOGIN-LOW-8708	07-04-2010 22:13	DTAA/MCU7598	PC-7200	Login Successful
SESSION-PASSWORD-MEDIUM-4405	09-04-2010 11:39	DTAA/MYK1298	PC-5860	Password Changed
SESSION-EMAIL-LOW-4860	25-04-2010 22:21	DTAA/ZLP4084	PC-6870	Email Sent
SESSION-LOGIN-LOW-7735	25-04-2010 16:09	DTAA/YVH7263	PC-7026	Login Successful
SESSION-PASSWORD-MEDIUM-8462	30-04-2010 02:05	DTAA/MDT8312	PC-6406	Password Changed
SESSION-FILE-LOW-9790	24-04-2010 13:31	DTAA/FIO8317	PC-7638	File Opened
SESSION-LOGIN-LOW-1996	04-04-2010 14:37	DTAA/FLJ2242	PC-6246	Login Successful
SESSION-EMAIL-LOW-5284	13-04-2010 14:50	DTAA/RXQ5807	PC-5363	Email Sent
SESSION-EMAIL-LOW-2893	20-04-2010 12:27	DTAA/MCU7598	PC-2459	Email Sent
SESSION-FILE-LOW-6522	05-04-2010 01:30	DTAA/BRH4303	PC-1312	File Opened
SESSION-PASSWORD-MEDIUM-6019	01-04-2010 19:00	DTAA/ELP5990	PC-8301	Password Changed
SESSION-LOGOUT-LOW-7741	02-04-2010 06:24	DTAA/DGX1939	PC-9577	Logout
SESSION-LOGOUT-LOW-5428	01-04-2010 19:44	DTAA/WZX7758	PC-4481	Logout
SESSION-FILE-LOW-7021	25-04-2010 10:24	DTAA/WLN8711	PC-1669	File Opened
SESSION-LOGIN-LOW-2372	24-04-2010 08:49	DTAA/WLN8711	PC-8826	Login Successful
SESSION-LOGIN-LOW-4077	10-04-2010 12:56	DTAA/VLN8678	PC-6870	Login Successful
SESSION-EMAIL-LOW-6706	30-04-2010 06:10	DTAA/FIO8317	PC-5221	Email Sent
SESSION-PASSWORD-MEDIUM-9143	13-04-2010 21:45	DTAA/MVV7994	PC-3090	Password Changed
SESSION-PRIVILEGE-HIGH-1077	07-04-2010 01:20	DTAA/ELP5990	PC-9577	Privilege Escalation Detected
SESSION-LOGIN-LOW-6985	11-04-2010 21:58	DTAA/ROB6344	PC-6706	Login Successful
SESSION-FILE-LOW-4023	30-04-2010 01:23	DTAA/YYF1218	PC-5221	File Opened
SESSION-LOGOUT-LOW-9603	11-04-2010 03:35	DTAA/XTE1549	PC-6870	Logout
SESSION-EMAIL-LOW-1996	03-04-2010 17:58	DTAA/FLJ2242	PC-4450	Email Sent
SESSION-FILE-LOW-6611	24-04-2010 00:38	DTAA/SPF8256	PC-8301	File Opened
SESSION-LOGIN-LOW-7601	11-04-2010 04:45	DTAA/SPF8256	PC-5164	Login Successful
SESSION-SUSPICIOUS-MEDIUM-9747	17-04-2010 22:16	DTAA/IEN9832	PC-1669	Suspicious Login from Foreign IP
SESSION-EMAIL-LOW-3228	19-04-2010 07:57	DTAA/VBU5686	PC-9090	Email Sent
SESSION-FILE-LOW-3057	23-04-2010 08:58	DTAA/OGL4599	PC-9303	File Opened
SESSION-PASSWORD-MEDIUM-4227	17-04-2010 11:50	DTAA/VLN8678	PC-3944	Password Changed
SESSION-EMAIL-LOW-5570	15-04-2010 05:07	DTAA/DNA1335	PC-4240	Email Sent
SESSION-PASSWORD-MEDIUM-2184	22-04-2010 05:04	DTAA/RET4173	PC-5164	Password Changed
SESSION-EMAIL-LOW-7207	25-04-2010 22:21	DTAA/VLN8678	PC-5164	Email Sent
SESSION-FILE-LOW-1574	06-04-2010 10:21	DTAA/FLJ2242	PC-6706	File Opened
SESSION-FILE-LOW-6904	22-04-2010 20:52	DTAA/FTL9380	PC-2121	File Opened
SESSION-PASSWORD-MEDIUM-9811	06-04-2010 02:04	DTAA/IUR1741	PC-8301	Password Changed
SESSION-LOGOUT-LOW-7414	27-04-2010 22:09	DTAA/RET4173	PC-8301	Logout
SESSION-LOGIN-LOW-5579	07-04-2010 16:43	DTAA/MVV7994	PC-6246	Login Successful
SESSION-LOGOUT-LOW-9428	29-04-2010 07:58	DTAA/RXQ5807	PC-2121	Logout
SESSION-PASSWORD-MEDIUM-3909	30-04-2010 23:33	DTAA/OGZ7278	PC-8301	Password Changed
SESSION-LOGIN-LOW-1450	23-04-2010 23:33	DTAA/FIO8317	PC-3914	Login Successful
SESSION-PASSWORD-MEDIUM-5257	07-04-2010 20:29	DTAA/VLN8678	PC-9090	Password Changed
SESSION-LOGIN-LOW-8729	24-04-2010 16:07	DTAA/FLJ2242	PC-7353	Login Successful
SESSION-FILE-LOW-4140	14-04-2010 12:53	DTAA/BRH4303	PC-5543	File Opened
SESSION-LOGIN-LOW-4274	07-04-2010 18:43	DTAA/ROB6344	PC-8826	Login Successful
SESSION-EMAIL-LOW-4227	08-04-2010 01:08	DTAA/UAZ9086	PC-9493	Email Sent
SESSION-PASSWORD-MEDIUM-5485	19-04-2010 22:12	DTAA/PYC2207	PC-5430	Password Changed
SESSION-EMAIL-LOW-4264	04-04-2010 05:23	DTAA/ZLP4084	PC-7638	Email Sent
SESSION-EMAIL-LOW-4911	16-04-2010 02:27	DTAA/RXQ5807	PC-3944	Email Sent
SESSION-FILE-LOW-8230	13-04-2010 02:58	DTAA/YYF1218	PC-7200	File Opened
SESSION-MALWARE-HIGH-8076	23-04-2010 17:58	DTAA/VLN8678	PC-5860	Malware Execution Attempt
SESSION-FILE-LOW-2762	28-04-2010 14:46	DTAA/MCU7598	PC-7557	File Opened
SESSION-EMAIL-LOW-2298	22-04-2010 16:52	DTAA/LEL4307	PC-3090	Email Sent
SESSION-FILE-LOW-6240	09-04-2010 13:18	DTAA/RET4173	PC-2459	File Opened
SESSION-PASSWORD-MEDIUM-2640	21-04-2010 11:12	DTAA/PEV5758	PC-9303	Password Changed
SESSION-LOGOUT-LOW-8429	30-04-2010 21:47	DTAA/MZY8397	PC-5164	Logout
SESSION-EMAIL-LOW-8464	22-04-2010 06:13	DTAA/OGL4599	PC-5164	Email Sent
SESSION-LOGIN-LOW-6249	09-04-2010 14:45	DTAA/PUV1595	PC-6406	Login Successful
SESSION-PASSWORD-MEDIUM-7481	13-04-2010 16:42	DTAA/RKF2943	PC-5221	Password Changed
SESSION-LOGOUT-LOW-7979	22-04-2010 11:00	DTAA/RET4173	PC-9577	Logout
SESSION-LOGOUT-LOW-8146	24-04-2010 00:08	DTAA/MZY8397	PC-6870	Logout
SESSION-LOGOUT-LOW-1442	15-04-2010 04:06	DTAA/IUR1741	PC-4096	Logout
SESSION-PASSWORD-MEDIUM-4012	15-04-2010 07:53	DTAA/PYC2207	PC-4481	Password Changed
SESSION-PASSWORD-MEDIUM-4764	10-04-2010 14:26	DTAA/FIO8317	PC-3802	Password Changed
SESSION-LOGIN-LOW-8602	03-04-2010 13:45	DTAA/PYC2207	PC-1312	Login Successful
SESSION-LOGIN-LOW-2133	10-04-2010 19:25	DTAA/MDC5734	PC-5363	Login Successful
SESSION-EMAIL-LOW-9791	28-04-2010 05:03	DTAA/MDT8312	PC-4450	Email Sent
SESSION-EMAIL-LOW-6100	17-04-2010 13:00	DTAA/RKF2943	PC-4240	Email Sent
SESSION-LOGIN-LOW-9396	06-04-2010 22:50	DTAA/LEL4307	PC-5860	Login Successful
SESSION-FILE-LOW-4606	10-04-2010 05:57	DTAA/ODQ4361	PC-7026	File Opened
SESSION-FILE-LOW-1913	28-04-2010 11:06	DTAA/MVV7994	PC-5430	File Opened
SESSION-PASSWORD-MEDIUM-5294	30-04-2010 14:21	DTAA/UAZ9086	PC-7537	Password Changed
SESSION-EMAIL-LOW-8525	01-04-2010 14:01	DTAA/EHR5221	PC-4481	Email Sent
SESSION-EMAIL-LOW-7148	17-04-2010 10:58	DTAA/AUS9343	PC-3802	Email Sent
SESSION-EMAIL-LOW-7821	06-04-2010 02:22	DTAA/VLN8678	PC-8826	Email Sent
SESSION-LOGIN-LOW-7908	09-04-2010 05:50	DTAA/FIO8317	PC-3802	Login Successful
SESSION-FILE-LOW-6627	08-04-2010 06:15	DTAA/DFF5013	PC-3802	File Opened
SESSION-LOGOUT-LOW-2709	28-04-2010 06:04	DTAA/SPF8256	PC-5860	Logout
SESSION-LOGIN-LOW-5007	24-04-2010 12:30	DTAA/BRH4303	PC-7741	Login Successful
SESSION-FILE-LOW-9331	09-04-2010 05:22	DTAA/HEL9963	PC-7741	File Opened
SESSION-LOGIN-LOW-6602	12-04-2010 17:20	DTAA/ZLP4084	PC-2088	Login Successful
SESSION-DATA-HIGH-9757	01-04-2010 21:42	DTAA/RXQ5807	PC-3090	Data Exfiltration Attempt
SESSION-EMAIL-LOW-9419	23-04-2010 02:22	DTAA/PJF3517	PC-2770	Email Sent
SESSION-PASSWORD-MEDIUM-6465	17-04-2010 02:47	DTAA/YVH7263	PC-7741	Password Changed
SESSION-LOGIN-LOW-1021	30-04-2010 14:14	DTAA/WZX7758	PC-2088	Login Successful
SESSION-FILE-LOW-3942	16-04-2010 06:09	DTAA/RXQ5807	PC-9556	File Opened
SESSION-EMAIL-LOW-7836	19-04-2010 00:41	DTAA/RKF2943	PC-8295	Email Sent
SESSION-EMAIL-LOW-8208	30-04-2010 17:02	DTAA/VSC6934	PC-5221	Email Sent
SESSION-PASSWORD-MEDIUM-1106	17-04-2010 01:23	DTAA/MZY8397	PC-5860	Password Changed
SESSION-FILE-LOW-1092	13-04-2010 04:19	DTAA/RKF2943	PC-2630	File Opened
SESSION-LOGIN-LOW-4606	01-05-2010 02:38	DTAA/MCU7598	PC-5430	Login Successful
SESSION-EMAIL-LOW-1059	27-04-2010 01:14	DTAA/OGZ7278	PC-1726	Email Sent
SESSION-EMAIL-LOW-9934	15-04-2010 14:16	DTAA/HEL9963	PC-3025	Email Sent
SESSION-LOGOUT-LOW-1551	07-04-2010 09:37	DTAA/MDC5734	PC-1312	Logout
SESSION-LOGOUT-LOW-3155	14-04-2010 00:10	DTAA/PEV5758	PC-2459	Logout
SESSION-FILE-LOW-9015	24-04-2010 08:45	DTAA/ZLP4084	PC-1726	File Opened
SESSION-LOGOUT-LOW-9095	24-04-2010 19:03	DTAA/MCU7598	PC-5221	Logout
SESSION-PASSWORD-MEDIUM-3716	08-04-2010 12:28	DTAA/ROB6344	PC-8295	Password Changed
SESSION-LOGIN-LOW-6341	11-04-2010 10:55	DTAA/DFF5013	PC-6706	Login Successful
SESSION-FILE-LOW-7742	10-04-2010 14:28	DTAA/MVV7994	PC-4481	File Opened
SESSION-LOGIN-LOW-4804	22-04-2010 22:01	DTAA/LKF4396	PC-7459	Login Successful
SESSION-LOGIN-LOW-3882	26-04-2010 21:57	DTAA/HEL9963	PC-4900	Login Successful
SESSION-LOGOUT-LOW-8105	15-04-2010 10:46	DTAA/ROB6344	PC-4900	Logout
SESSION-EMAIL-LOW-3322	01-04-2010 17:29	DTAA/IEN9832	PC-7459	Email Sent
SESSION-ACCESS-HIGH-6137	27-04-2010 12:02	DTAA/JRU9262	PC-3090	Access to Restricted Folder
SESSION-EMAIL-LOW-1926	09-04-2010 12:13	DTAA/BRH4303	PC-7537	Email Sent
SESSION-EMAIL-LOW-5921	11-04-2010 01:42	DTAA/MDT8312	PC-1781	Email Sent
SESSION-EMAIL-LOW-4579	30-04-2010 21:19	DTAA/EHR5221	PC-7200	Email Sent
SESSION-LOGOUT-LOW-7583	21-04-2010 23:10	DTAA/ODQ4361	PC-2121	Logout
SESSION-EMAIL-LOW-6227	15-04-2010 02:51	DTAA/VLN8678	PC-9496	Email Sent
SESSION-LOGOUT-LOW-9995	04-04-2010 16:55	DTAA/PEV5758	PC-6246	Logout
SESSION-PASSWORD-MEDIUM-3308	02-04-2010 16:11	DTAA/XTE1549	PC-5164	Password Changed
SESSION-EMAIL-LOW-9005	10-04-2010 05:47	DTAA/ODQ4361	PC-3025	Email Sent
SESSION-LOGIN-LOW-5124	11-04-2010 20:38	DTAA/ZLP4084	PC-9496	Login Successful
SESSION-FILE-LOW-5656	28-04-2010 22:45	DTAA/MDT8312	PC-6246	File Opened
SESSION-EMAIL-LOW-5502	19-04-2010 15:42	DTAA/DFF5013	PC-9577	Email Sent
SESSION-PASSWORD-MEDIUM-6369	11-04-2010 02:30	DTAA/LEL4307	PC-1726	Password Changed
SESSION-FILE-LOW-9969	21-04-2010 08:06	DTAA/MCU7598	PC-8074	File Opened
SESSION-PASSWORD-MEDIUM-3560	26-04-2010 14:27	DTAA/NYI5084	PC-6870	Password Changed
SESSION-LOGOUT-LOW-8242	07-04-2010 20:30	DTAA/OGL4599	PC-1781	Logout
SESSION-EMAIL-LOW-2179	05-04-2010 14:25	DTAA/ROB6344	PC-5221	Email Sent
SESSION-PASSWORD-MEDIUM-5560	01-04-2010 10:50	DTAA/DGX1939	PC-8295	Password Changed
SESSION-LOGOUT-LOW-8903	17-04-2010 09:09	DTAA/YYF1218	PC-6335	Logout
SESSION-FILE-LOW-9901	13-04-2010 02:51	DTAA/FTL9380	PC-8301	File Opened
SESSION-FILE-LOW-4572	19-04-2010 14:53	DTAA/EHR5221	PC-2630	File Opened
SESSION-LOGOUT-LOW-4054	26-04-2010 13:46	DTAA/YVH7263	PC-4900	Logout
SESSION-LOGOUT-LOW-7705	23-04-2010 14:52	DTAA/RKF2943	PC-5363	Logout
SESSION-FILE-LOW-7685	10-04-2010 16:01	DTAA/WZX7758	PC-8295	File Opened
SESSION-PASSWORD-MEDIUM-9425	25-04-2010 19:55	DTAA/IUR1741	PC-2088	Password Changed
SESSION-LOGIN-LOW-1808	08-04-2010 07:51	DTAA/WZX7758	PC-5430	Login Successful
SESSION-FILE-LOW-8211	26-04-2010 08:37	DTAA/RXQ5807	PC-1059	File Opened
SESSION-LOGOUT-LOW-3078	19-04-2010 20:05	DTAA/BRH4303	PC-7537	Logout
SESSION-LOGOUT-LOW-1828	21-04-2010 01:23	DTAA/LKF4396	PC-2770	Logout
SESSION-FILE-LOW-6242	20-04-2010 08:33	DTAA/BCF7710	PC-2088	File Opened
SESSION-PASSWORD-MEDIUM-1411	27-04-2010 12:49	DTAA/RET4173	PC-7741	Password Changed
SESSION-PASSWORD-MEDIUM-5167	07-04-2010 08:45	DTAA/RXQ5807	PC-8826	Password Changed
SESSION-LOGOUT-LOW-5544	29-04-2010 03:57	DTAA/VSC6934	PC-5543	Logout
SESSION-LOGOUT-LOW-2425	23-04-2010 17:32	DTAA/DFF5013	PC-1059	Logout
SESSION-LOGOUT-LOW-8150	20-04-2010 13:54	DTAA/ZLP4084	PC-4096	Logout
SESSION-LOGOUT-LOW-3403	15-04-2010 22:23	DTAA/OMQ6976	PC-3914	Logout
SESSION-EMAIL-LOW-5364	16-04-2010 23:34	DTAA/LEL4307	PC-8301	Email Sent
SESSION-LOGIN-LOW-3877	25-04-2010 01:03	DTAA/MVV7994	PC-1669	Login Successful
SESSION-PASSWORD-MEDIUM-6073	21-04-2010 15:01	DTAA/VLN8678	PC-7459	Password Changed
SESSION-LOGIN-LOW-7806	15-04-2010 07:43	DTAA/IUR1741	PC-7353	Login Successful
SESSION-FILE-LOW-6532	20-04-2010 17:06	DTAA/HEL9963	PC-6335	File Opened
SESSION-EMAIL-LOW-8102	07-04-2010 13:54	DTAA/PYC2207	PC-4096	Email Sent
SESSION-FILE-LOW-9817	14-04-2010 05:41	DTAA/VLN8678	PC-4096	File Opened
SESSION-FILE-LOW-1066	26-04-2010 02:29	DTAA/PUV1595	PC-9303	File Opened
SESSION-EMAIL-LOW-1370	18-04-2010 07:09	DTAA/ZLP4084	PC-7353	Email Sent
SESSION-PASSWORD-MEDIUM-9759	11-04-2010 15:39	DTAA/FLJ2242	PC-8826	Password Changed
SESSION-FILE-LOW-6985	24-04-2010 20:35	DTAA/PUV1595	PC-2630	File Opened
SESSION-LOGIN-LOW-7762	17-04-2010 21:00	DTAA/JRU9262	PC-3802	Login Successful
SESSION-LOGOUT-LOW-5838	03-04-2010 07:39	DTAA/MDC5734	PC-2459	Logout
SESSION-LOGIN-LOW-5251	08-04-2010 20:55	DTAA/DFF5013	PC-3090	Login Successful
SESSION-LOGOUT-LOW-6769	24-04-2010 02:04	DTAA/IUR1741	PC-2088	Logout
SESSION-EMAIL-LOW-4943	08-04-2010 00:17	DTAA/VBU5686	PC-7537	Email Sent
SESSION-LOGIN-LOW-4234	09-04-2010 08:19	DTAA/MDC5734	PC-2088	Login Successful
SESSION-LOGIN-LOW-5012	05-04-2010 16:35	DTAA/PUV1595	PC-2088	Login Successful
SESSION-LOGOUT-LOW-6930	01-05-2010 04:46	DTAA/DFF5013	PC-3944	Logout
SESSION-PASSWORD-MEDIUM-6548	26-04-2010 20:26	DTAA/LKF4396	PC-6406	Password Changed
SESSION-LOGIN-LOW-9743	12-04-2010 11:06	DTAA/RET4173	PC-3090	Login Successful
SESSION-EMAIL-LOW-1319	19-04-2010 07:13	DTAA/DFF5013	PC-3802	Email Sent
SESSION-FILE-LOW-2901	03-04-2010 15:14	DTAA/IEN9832	PC-5543	File Opened
SESSION-FILE-LOW-7317	15-04-2010 01:41	DTAA/XYD5525	PC-1312	File Opened
SESSION-LOGOUT-LOW-7170	07-04-2010 16:15	DTAA/XYD5525	PC-7200	Logout
SESSION-LOGIN-LOW-2872	08-04-2010 16:09	DTAA/FLJ2242	PC-3944	Login Successful
SESSION-EMAIL-LOW-7084	18-04-2010 21:20	DTAA/BCF7710	PC-2121	Email Sent
SESSION-EMAIL-LOW-4769	06-04-2010 14:27	DTAA/DFF5013	PC-4900	Email Sent
SESSION-LOGIN-LOW-5225	15-04-2010 20:09	DTAA/BHZ1136	PC-8295	Login Successful
SESSION-PASSWORD-MEDIUM-7361	13-04-2010 03:17	DTAA/MDC5734	PC-7638	Password Changed
SESSION-LOGIN-LOW-1583	26-04-2010 04:32	DTAA/BRH4303	PC-8074	Login Successful
SESSION-LOGIN-LOW-7421	12-04-2010 09:32	DTAA/DFF5013	PC-3944	Login Successful
SESSION-LOGOUT-LOW-1351	13-04-2010 15:32	DTAA/LEL4307	PC-2459	Logout
SESSION-LOGOUT-LOW-8380	19-04-2010 10:59	DTAA/YMI9044	PC-1726	Logout
SESSION-EMAIL-LOW-1154	10-04-2010 16:43	DTAA/FLJ2242	PC-6246	Email Sent
SESSION-LOGOUT-LOW-3053	11-04-2010 13:37	DTAA/FIO8317	PC-7026	Logout
SESSION-FILE-LOW-6855	06-04-2010 12:05	DTAA/MYK1298	PC-3914	File Opened
SESSION-PASSWORD-MEDIUM-5090	27-04-2010 03:56	DTAA/VBU5686	PC-8301	Password Changed
SESSION-FILE-LOW-5231	06-04-2010 13:58	DTAA/OMQ6976	PC-8301	File Opened
SESSION-EMAIL-LOW-3464	22-04-2010 11:20	DTAA/FLJ2242	PC-9496	Email Sent
SESSION-LOGIN-LOW-6010	30-04-2010 02:51	DTAA/MVV7994	PC-3802	Login Successful
SESSION-PASSWORD-MEDIUM-5785	16-04-2010 02:26	DTAA/OMQ6976	PC-5860	Password Changed
SESSION-LOGOUT-LOW-2858	07-04-2010 07:47	DTAA/NYI5084	PC-8295	Logout
SESSION-FILE-LOW-1808	22-04-2010 06:48	DTAA/PJF3517	PC-3090	File Opened
SESSION-LOGOUT-LOW-8889	17-04-2010 14:39	DTAA/XTE1549	PC-1059	Logout
SESSION-FILE-LOW-8863	28-04-2010 12:32	DTAA/BRH4303	PC-7459	File Opened
SESSION-LOGIN-LOW-6929	17-04-2010 08:40	DTAA/MYK1298	PC-2459	Login Successful
SESSION-EMAIL-LOW-2341	23-04-2010 05:19	DTAA/RET4173	PC-1059	Email Sent
SESSION-FILE-LOW-1749	21-04-2010 12:27	DTAA/NYI5084	PC-5430	File Opened
SESSION-FILE-LOW-3626	10-04-2010 19:44	DTAA/WZX7758	PC-9200	File Opened
SESSION-SUSPICIOUS-MEDIUM-6185	13-04-2010 21:42	DTAA/DGX1939	PC-1312	Suspicious Login from Foreign IP
SESSION-FILE-LOW-2763	06-04-2010 18:42	DTAA/PYC2207	PC-8826	File Opened
SESSION-EMAIL-LOW-1054	12-04-2010 01:15	DTAA/VBU5686	PC-1726	Email Sent
SESSION-PASSWORD-MEDIUM-3044	15-04-2010 15:22	DTAA/PUV1595	PC-5860	Password Changed
SESSION-PASSWORD-MEDIUM-6933	26-04-2010 06:38	DTAA/IUR1741	PC-5543	Password Changed
SESSION-LOGIN-LOW-8606	23-04-2010 19:01	DTAA/MDC5734	PC-1669	Login Successful
SESSION-LOGOUT-LOW-1909	03-04-2010 06:11	DTAA/LEL4307	PC-5860	Logout
SESSION-LOGOUT-LOW-1802	06-04-2010 22:44	DTAA/DFF5013	PC-6246	Logout
SESSION-FILE-LOW-3456	07-04-2010 21:30	DTAA/MDT8312	PC-7026	File Opened
SESSION-PASSWORD-MEDIUM-2511	06-04-2010 11:04	DTAA/PEV5758	PC-5363	Password Changed
SESSION-FILE-LOW-6320	14-04-2010 03:18	DTAA/PJF3517	PC-9493	File Opened
SESSION-FILE-LOW-8875	30-04-2010 22:03	DTAA/RXQ5807	PC-3914	File Opened
SESSION-LOGIN-LOW-8892	04-04-2010 07:06	DTAA/YVH7263	PC-7459	Login Successful
SESSION-EMAIL-LOW-9971	27-04-2010 01:05	DTAA/RKF2943	PC-8301	Email Sent
SESSION-EMAIL-LOW-9586	22-04-2010 06:02	DTAA/YYF1218	PC-5221	Email Sent
SESSION-FILE-LOW-6624	06-04-2010 11:45	DTAA/LEL4307	PC-5860	File Opened
SESSION-PASSWORD-MEDIUM-8403	20-04-2010 16:13	DTAA/NYI5084	PC-6406	Password Changed
SESSION-LOGOUT-LOW-4576	29-04-2010 10:20	DTAA/FIO8317	PC-4240	Logout
SESSION-LOGIN-LOW-9584	09-04-2010 15:18	DTAA/MYK1298	PC-7459	Login Successful
SESSION-PASSWORD-MEDIUM-2280	15-04-2010 21:39	DTAA/PUV1595	PC-4481	Password Changed
SESSION-PASSWORD-MEDIUM-6744	20-04-2010 03:25	DTAA/MZY8397	PC-9577	Password Changed
SESSION-LOGIN-LOW-1847	11-04-2010 23:02	DTAA/XTE1549	PC-7459	Login Successful
SESSION-EMAIL-LOW-4510	19-04-2010 02:10	DTAA/RXQ5807	PC-6406	Email Sent
SESSION-LOGOUT-LOW-5804	17-04-2010 06:31	DTAA/OGZ7278	PC-7537	Logout
SESSION-LOGIN-LOW-9900	21-04-2010 14:20	DTAA/LEL4307	PC-9303	Login Successful
SESSION-EMAIL-LOW-4336	25-04-2010 00:37	DTAA/RET4173	PC-7026	Email Sent
SESSION-PASSWORD-MEDIUM-5243	10-04-2010 00:39	DTAA/FTL9380	PC-9090	Password Changed
